Year,State,co,no2,o3,pm25,so2
2001,Florida,0.3763837135033308,5.894963896131689,41.26501865831346,9.82979951334295,1.8319950065837731
2001,Georgia,0.33390532164998005,5.650469866709563,50.60796458748107,12.66368570461764,2.3471975268001675
2001,Iowa,0.2976566220084534,6.597513503887774,43.51587589021824,9.954326841093138,1.8391876698137892
2001,Idaho,0.4399340705970332,6.960044069835971,49.90645827083046,6.736508578020042,3.3219392332238202
2001,Illinois,0.32898347775050146,8.936729489875198,51.20967946372855,12.876576734308795,3.3256120228098385
2001,Indiana,0.3108408276423011,8.763993812637647,54.0123147431701,13.555644773503383,4.217576301710026
2001,Kansas,0.39664213503271084,6.916078178429547,53.82190472188402,9.295394655265113,2.0628979217364387
2001,Kentucky,0.299756033926539,8.052805075656899,53.89603463498057,13.581567011720027,3.723590915843036
2001,Louisiana,0.330684942800804,6.730382414953454,46.898561898081276,11.010243074453436,2.3809760577917016
2001,Massachusetts,0.4155701993036832,12.927150052961844,47.99759992046006,11.421886293019213,3.950339283779532
2001,Maryland,0.3688857109150345,11.404539247956306,56.834126917052224,13.378490278796562,4.396905169964452
2001,Maine,0.32040223237441273,5.517429665286961,43.40251126561245,7.927997779280564,2.142187665806716
2001,Michigan,0.2937099635378527,7.587024700592842,48.869054695818804,10.100896927700603,1.9777449585498528
2001,Minnesota,0.3237947706280811,6.56937488351662,43.369221332337695,8.709311374456448,1.6653612061989091
2001,Missouri,0.3221873539614502,6.768991006505068,52.29907775315415,11.442996023141806,2.257191585364599
2001,Mississippi,0.30338097375100587,5.421264531313083,51.200194017276964,11.066909939750945,1.970473171380148
2001,Montana,0.40064124337234114,5.692090215406764,46.205766827076964,6.430656078169757,2.5745868048328164
2001,North Carolina,0.36319287997806654,7.051351578791586,55.17544834232928,12.071264367812635,2.9921390272174992
2001,North Dakota,0.39873764031795966,4.713253574790332,42.273442521698186,6.944118491148955,1.9168050442966573
2001,Nebraska,0.37200229983456534,6.645414475360186,47.49689707476316,7.813068068532766,1.9737951257583093
2001,New Hampshire,0.30554934205892587,7.065743800481563,44.08050252793309,8.02369332551252,2.979604475545462
2001,New Jersey,0.5017960058352747,16.775573501157787,55.07925090718461,12.743685163671941,4.908662550041238
2001,New Mexico,0.3948263428570769,7.374382207889273,57.11891880992631,5.316583466307596,2.63885388769922
2001,Nevada,0.39124493571220376,7.326371978816144,56.37779976023836,5.825449622763366,2.3557678388733527
2001,New York,0.35772992599980064,10.679432843312222,50.33462395472073,10.558308151031529,3.673005287499949
2001,Ohio,0.31235257643067776,9.184944620976804,55.643242192267806,14.024395194554893,4.820198773531754
2001,Oklahoma,0.40196967886177837,6.469254360505162,55.46710750147437,9.78728390604572,2.339903369214348
2001,Oregon,0.507943874071271,7.644098278530553,41.35206811910821,6.582334135127258,1.7679122658664872
2001,Pennsylvania,0.3178475197202832,10.276997617138596,55.25127780696096,13.317581422704334,5.85953310581111
2001,Rhode Island,0.43080879542559963,13.09661413317366,51.15391841219268,11.292245934835721,3.956643790459764
2001,South Carolina,0.3579278452792898,5.455698583627766,53.09565094848315,12.197444472877747,2.413067124821039
2001,South Dakota,0.361677468117521,5.413198549071512,46.87818215428201,7.397622278469331,1.7879223964151338
2001,Tennessee,0.3216987517245161,7.752959246944383,55.755153060845615,12.891605857389013,2.961221480689794
2001,Texas,0.3523750220449117,5.8999109359798085,49.85098938636949,8.666759054617971,2.004021189735623
2001,Utah,0.393952839248426,9.936369049554203,59.52935102429934,7.299369951756551,2.6465796044659076
2001,Virginia,0.36944457086202237,9.60187224149992,54.96543812067005,12.621144243325162,3.1936799068629993
2001,Vermont,0.27836738231147956,6.490399018429479,43.97292773717793,8.032782300312622,2.6471080531797364
2001,Washington,0.48856382870825055,7.560231698240398,38.335620283450275,6.779570395203851,1.8024559895553587
2001,Wisconsin,0.28014202103505836,7.675429907085217,46.05434948183507,9.970237512854077,2.1729517235547835
2001,West Virginia,0.319532116656441,8.786715472367076,55.571721030802784,13.439570259851404,4.909891255132842
2001,Wyoming,0.3764444615397928,8.292963666768879,55.75404647552065,6.1563085882155955,3.2399008594476664
2002,Alabama,0.3016607546559263,6.854520247442135,51.04457818352232,12.591774816968742,2.616578651577328
2002,Arkansas,0.3375459645312671,6.72221713145108,52.74356158584378,10.506176804211087,2.3027863219979596
2002,Arizona,0.39075984484035736,9.506311066938347,57.39188157939451,6.854579590829393,2.1616240191697305
2002,California,0.42286544644070667,10.33176650408575,54.70571069407507,11.175343661102815,2.01535622230618
2002,Colorado,0.40812666254265284,10.64717994390191,54.64138318473296,6.143405222274268,3.1801993320479567
2002,Connecticut,0.46369495725445387,12.985292831108838,52.04702997889745,11.261282400469737,3.743994371785161
2002,Delaware,0.36835798036067097,11.675441340487382,59.41389506900177,13.060276866257,3.647462573367683
2002,Florida,0.3557420811372298,6.364690888434509,39.72416297852058,9.25116838719939,1.8090463666663492
2002,Georgia,0.3357721685735542,6.21850725641358,51.28340168979701,12.146650506653923,2.634960802410575
2002,Iowa,0.36044789503943847,6.844498996191728,47.267268958958596,9.532773135603096,2.127440223347073
2002,Idaho,0.3777296634187282,8.543826482057591,53.452789267534804,6.545697427473453,2.4926366707875354
2002,Illinois,0.366896818108661,9.355373283989644,54.55318547009132,12.395549921295821,2.9214603512616133
2002,Indiana,0.3755772080751025,9.939921396676986,59.0056149827573,13.58122623695651,3.7643451313186187
2002,Kansas,0.42314683501364336,7.2416887460054795,48.569262073757564,8.709120528525474,2.107822270048543
2002,Kentucky,0.3881991849686908,7.989997154323749,57.022453385053026,13.184480483968825,3.4498326152565344
2002,Louisiana,0.31097352949011686,6.910628975987333,46.310594205882424,10.112206130607962,2.4633451111690143
2002,Massachusetts,0.44234506203000457,12.519507011133014,50.01306883807036,10.558173002939077,3.5874790670234336
2002,Maryland,0.40444682091268747,12.261104253707606,59.969050415168255,13.230684720596345,4.135313077855255
2002,Maine,0.36801709545015676,7.061896672476519,44.05155553930752,7.341208747163896,1.8710213984002355
2002,Michigan,0.3972416496764532,8.990875979423377,50.287972117537294,9.824159141138978,2.156358861649876
2002,Minnesota,0.4053367412472879,6.867906329064553,44.883172084916,8.065158078674463,1.835243135244812
2002,Missouri,0.37956946827302146,6.7392909737032785,54.25473768964116,11.580443777257539,2.426170471429353
2002,Mississippi,0.31418014232455493,6.620379492747882,48.87594203740649,10.936629354237901,2.1746082158379596
2002,Montana,0.4190651380635502,6.303700317721993,47.32646172869868,5.77621066352056,2.0550372853224403
2002,North Carolina,0.3526942722168521,7.798897499770387,58.28159043315201,12.040396655712511,3.130038829224946
2002,North Dakota,0.4274313240667955,4.7213300012963115,43.63522029588955,6.3916699960867,1.7507661573818185
2002,Nebraska,0.42592609477115323,6.73110065588691,45.415118241029475,7.005078727784961,1.9784521273818143
2002,New Hampshire,0.3506884324566752,8.13390485001938,45.70743574883173,8.014374581940645,2.4308354988555743
2002,New Jersey,0.4718920215935673,16.074440339495244,56.72872960492879,12.505203606624885,4.173635430856784
2002,New Mexico,0.39504493949805153,8.355603816498174,55.14590455279873,5.406430014958122,2.726108736844054
2002,Nevada,0.38932412752209133,8.227217324030718,56.92464354062368,6.31260081427939,2.133945683797566
2002,New York,0.3878635673235931,11.472574714112316,52.876807276758626,10.58866035936509,3.2334572634586105
2002,Ohio,0.37740745167563355,10.34539110847945,60.599369624909194,13.7912521680934,4.318901212739166
2002,Oklahoma,0.4167112683702394,6.497941189962314,52.86027608074117,9.362908692761936,2.21979567970715
2002,Oregon,0.45120610859837956,8.18337349380354,43.51958796410416,7.005782600714189,1.53937900885111
2002,Pennsylvania,0.40806654830416383,10.010005638828272,57.95111198639909,12.790734560163001,5.301334522899674
2002,Rhode Island,0.4845149826844418,13.006864227302279,51.5180685467264,9.686302730520037,3.518868220095886
2002,South Carolina,0.3151002668738168,6.261285329007809,54.080659740475014,11.91302004711487,2.5961913655943105
2002,South Dakota,0.39415521846143636,5.324122147902737,46.260463719778386,6.70453352572497,1.633024479830862
2002,Tennessee,0.359277744804286,7.944327411742773,57.640465618043535,12.602576676354992,3.0264508428573706
2002,Texas,0.38972531922554243,6.511840079804354,49.44880627226516,8.614979015915567,2.0036179619839287
2002,Utah,0.3517916739150953,11.022563871958427,59.060623505767566,7.813264840675197,2.434466427971711
2002,Virginia,0.4033513004216259,10.116331066770208,58.658962484117865,12.418435232448646,3.140855442722596
2002,Vermont,0.34520439703028577,7.463055641823137,45.80136199019411,8.216819030561924,2.5758930336669037
2002,Washington,0.4131610915749633,8.997413267415677,40.44617765450633,7.051009712535736,1.5646296413920733
2002,Wisconsin,0.3845031956456703,8.100115398929837,47.23285220443107,9.89637890455766,2.2409106963240446
2002,West Virginia,0.49726299006557617,8.405076411814626,58.670504357511724,13.36915078079642,4.913779883846907
2002,Wyoming,0.40900924557761653,9.073003381485318,54.20567588231312,6.1378720763766745,2.650840555141002
2003,Alabama,0.27232363442604246,4.929346961915924,45.677892598778215,12.196929083520036,2.370881099957305
2003,Arkansas,0.3462246965589951,5.9978750754709935,50.648943934405125,10.751409581973057,2.2674898052536365
2003,Arizona,0.4663145818880002,8.984832223268198,57.1007928037862,6.916444049737796,2.155552153556569
2003,California,0.40446574296064797,9.825083538183419,50.92527141012802,9.282489377435969,1.4616134804914105
2003,Colorado,0.3782987984975858,10.411437561965924,54.386743282675695,5.991199170910371,2.543740586756992
2003,Connecticut,0.4950203273782209,12.05897216900904,47.104675036787185,10.967511971557968,3.7691785792799015
2003,Delaware,0.30820891976331566,10.838277847365587,51.1894274500674,12.782763176151233,4.29900688244341
2003,Florida,0.327384691885209,5.757706569003918,36.90264931936038,9.101145669457821,1.56860433261845
2003,Georgia,0.3182449224387045,5.1336181149554205,44.913239093160925,11.933115211571407,2.0813778081240994
2003,Iowa,0.2563692254920182,6.693579186583672,45.66635142555596,10.214065827940228,1.974453942537171
2003,Idaho,0.4116439148390356,7.587112267755321,53.440431395413455,5.950973631597041,2.500414579922748
2003,Illinois,0.3257273693916697,8.848019717157197,50.60574202353997,12.560126358520556,3.1687481774753907
2003,Indiana,0.3148425566295336,9.201223917303844,51.846307084540996,13.371308877644475,4.351325361287601
2003,Kansas,0.31624072135716547,6.413546214996803,48.20682525784991,9.264488706648764,1.9194986546834476
2003,Kentucky,0.4187778720325638,7.352852882434632,50.415513871509624,12.399984770027563,3.958822176653851
2003,Louisiana,0.2878976171894697,6.617529369517056,44.79436084571724,10.960733574283797,2.358883862326778
2003,Massachusetts,0.4548732737566711,11.410192916733779,45.44124773676254,10.238304591804862,3.8191500399161944
2003,Maryland,0.3606458663672775,11.989749980269723,49.827223891047794,12.587629679256585,4.663216379542772
2003,Maine,0.3567308129670351,5.4539009692696805,41.069587954707025,8.288094054233161,1.9461829907010824
2003,Michigan,0.31896849377728564,7.633159841530113,49.299259608183135,10.04031210132697,2.2624088279772163
2003,Minnesota,0.2982059494260953,6.336216195191183,46.087800150310166,8.387869175807316,1.6677067155299292
2003,Missouri,0.36967445065888843,6.2790037642080305,52.072484031572266,11.273498932357016,2.3166920733696084
2003,Mississippi,0.28290968777707426,5.223154446345511,46.60290867288534,11.221862685185293,2.076102272068885
2003,Montana,0.38417910787615955,5.655599035874395,49.42596109727989,6.4768111775546435,2.308934171223607
2003,North Carolina,0.3773252426123869,7.214582054789349,49.84881622925371,11.40451882273963,3.107881726925768
2003,North Dakota,0.3352773446794429,4.544942855706348,45.62334395863264,7.450245272725868,1.8234556236703732
2003,Nebraska,0.30653500853380417,6.002963494749026,44.566832054026314,7.753177701085369,1.6212998324341472
2003,New Hampshire,0.3659475972180641,6.043889508414077,42.2998337792992,7.987105980231242,2.717331043820591
2003,New Jersey,0.4663224900381858,15.450089087012966,48.7991309435546,12.67051810593907,4.802638643692844
2003,New Mexico,0.33801971791369256,7.7946478074656325,57.76083242652419,5.9275219067279155,2.0804894330997095
2003,Nevada,0.39526550990714826,7.857420481803327,56.742031721468926,5.81429632285517,1.9175094393043177
2003,New York,0.40604224814922046,10.512522616346834,46.96195354596089,10.024010936207137,3.5714226660945094
2003,Ohio,0.33008691413542485,9.680721880314975,52.17682279856169,13.290354806116532,5.044828690173307
2003,Oklahoma,0.34984092893278906,5.968009021513504,53.7650668708316,9.930656934783265,2.2900424232312937
2003,Oregon,0.4523606754396059,7.293691767274684,46.24323514967477,6.530527473452436,1.4180047698261502
2003,Pennsylvania,0.39087872364732973,9.711199839671954,48.47413434187757,12.924618734022774,5.837134770709133
2003,Rhode Island,0.4656585824083426,12.70424958362112,47.90929086501454,10.200066494907322,3.590080809797886
2003,South Carolina,0.3203917953647792,5.652928457516314,45.370213043615294,11.562362774572625,2.1792207800511285
2003,South Dakota,0.3021934185069371,4.83614146242507,46.75263343124481,7.276720187641841,1.5744672926057153
2003,Tennessee,0.39702861937096295,6.159698524275435,51.918784610393175,12.154273128434781,3.281309645857076
2003,Texas,0.3158112791987553,5.970573037723329,50.59692004464398,8.973284599516978,1.751814334225152
2003,Utah,0.4193839324320559,11.080648815696879,60.267590690639686,6.179499962450848,2.4226035516008864
2003,Virginia,0.41920770833022525,9.466223650393577,49.03406839266303,11.951723742676343,3.365503165499896
2003,Vermont,0.38375304938294647,6.416424951816717,43.36119078024304,7.552653036302382,2.458792740569328
2003,Washington,0.4435408543768264,8.120083539227323,44.39018249992596,6.830836439769795,1.5235516618903677
2003,Wisconsin,0.3080157642693859,7.681958378524322,48.07031874853317,9.809471151615355,2.1543418667646144
2003,West Virginia,0.5234311734470621,7.947811321126821,50.020430076443255,12.753851081071279,5.523498742735676
2003,Wyoming,0.3866247103598895,8.225652913784279,55.30976391171481,5.7431702898843255,2.6242058530051753
2004,Alabama,0.2855313934440631,4.867003273038357,46.34782215673182,12.094086715215795,2.2980993439578343
2004,Arkansas,0.29782842942597093,5.347973738882137,46.5325981170596,10.179183964395008,2.063218637464193
2004,Arizona,0.4425422283011823,8.994194378636239,54.50362916839993,5.763390161312354,1.6908550695753026
2004,California,0.3886139009924545,9.172298169645707,46.376639519947815,9.402862557615403,1.6004326203200891
2004,Colorado,0.33459891840181294,9.163887549046668,54.56967989425526,5.5423822840462735,2.172817746119216
2004,Connecticut,0.34148603499904,9.671996511617502,44.99716172211647,10.332665595379682,3.582639616243184
2004,Delaware,0.37746064205145063,9.870055903734418,50.52213704121664,12.973404497093702,4.011323627617417
2004,Florida,0.35407389833240804,5.018882328514578,40.37860574941258,9.705998315568241,1.6523832654020718
2004,Georgia,0.33537581153516643,5.384300548383673,46.0995610154056,12.680687508083553,2.4230321684078926
2004,Iowa,0.3357533753753575,6.7736669220874495,42.08335368665682,9.208296480417882,2.437796231068194
2004,Idaho,0.4436635455187245,7.6199321756361575,49.115494660070596,6.496722678160532,1.982749807501571
2004,Illinois,0.3831355440386487,8.11183967968422,45.92475660749166,11.193075737944632,2.9467148154720935
2004,Indiana,0.3930522586702892,7.90142287734791,47.877900628462456,12.197417090571038,4.108233262114425
2004,Kansas,0.2967061435342292,6.462593675679502,47.52135543591878,8.566251268918966,2.018606290082439
2004,Kentucky,0.3313078581702985,6.415146387783052,46.318770854755634,11.681629156543488,3.360027315389944
2004,Louisiana,0.3065929595682617,6.412367933638114,43.75036919430715,10.38686694769347,2.3849184603005917
2004,Massachusetts,0.33773549185060847,9.509292507788018,43.06438266670255,10.466745171932356,3.386386583298883
2004,Maryland,0.3575902788840007,10.160823848796461,50.56735636960736,13.17228957215844,4.53749467195178
2004,Maine,0.2640289006531051,4.151079187085808,38.76421222787754,7.549085460328203,1.7259719572607937
2004,Michigan,0.2976427771289938,6.029575260399707,44.0122171590303,8.725317420999426,2.350511881984603
2004,Minnesota,0.3084406737795363,6.2907008211932,39.38029701130187,7.650305407951579,2.177503286542589
2004,Missouri,0.3090042824837773,6.011436375365443,46.24823689405169,9.855456820073549,2.313945670617557
2004,Mississippi,0.29272682346644086,4.888250707159394,44.35287506090976,10.62177733471896,2.1298661151823683
2004,Montana,0.3329974081416872,5.923291868638903,44.164609042710666,5.648480482274647,1.682261984120926
2004,North Carolina,0.34356292770216407,6.051292749792148,46.98073723114113,11.689862116883894,2.832747657512761
2004,North Dakota,0.32259787267274403,5.504644340050751,38.9685549362816,6.543723878969901,1.9338762957213964
2004,Nebraska,0.285567127404177,6.208424968470798,45.19442094576861,7.100862751394105,1.9418387378892856
2004,New Hampshire,0.2687844318661823,4.939439751757176,40.76099305762479,7.901104787138999,2.64665431822593
2004,New Jersey,0.43152899597179467,13.884844934089875,48.423371757738586,12.183709704976721,4.466401674074582
2004,New Mexico,0.3154934942708407,7.339242117814805,54.218017357002736,5.04490881734229,1.8670930118021707
2004,Nevada,0.4057234354894582,8.652795704309453,53.89427581464234,5.3980520192936305,1.58220410391099
2004,New York,0.34459748143991153,8.929553674488314,43.89709884229678,9.684589100109584,3.065407643883887
2004,Ohio,0.35465101104534336,8.647432233737648,49.42096644325184,12.797387383866527,4.8082870068536385
2004,Oklahoma,0.29358737073947655,5.755004532805958,49.38211664600612,9.432354131825562,2.117090670830929
2004,Oregon,0.49747195420998225,7.15461412316189,39.97870404515541,6.42189172978189,1.2928479205405239
2004,Pennsylvania,0.32678847345281475,8.700796088993531,48.04712469849891,12.386566553426709,5.200073378021948
2004,Rhode Island,0.3558183157895278,9.941238527720929,44.24501683655786,10.150974293316548,3.514191582263982
2004,South Carolina,0.3457248356387694,5.433258505955939,45.857609181961934,12.359917684577727,2.3152966350691466
2004,South Dakota,0.27373658353662483,5.079700447641248,43.03474113265929,7.144862684164331,1.695264089159177
2004,Tennessee,0.32064460348235047,6.279935118966644,47.796674949989516,11.774335962207676,2.8963774637520836
2004,Texas,0.3034579073585063,6.271838537826798,47.513707166749974,8.30552829618026,1.7729466943788457
2004,Utah,0.3919623493985238,10.260682426180873,56.75457435719442,7.476881737868138,1.8070152739118077
2004,Virginia,0.33856522982000853,7.9800786609055825,47.41947203085111,12.135281855324195,3.166054077769253
2004,Vermont,0.2716493047595423,5.025655071049783,40.03516603052651,7.5779521320952155,2.4707458159334026
2004,Washington,0.4855853458384832,6.94560210911668,38.0403217469062,7.127909243551266,1.3756368447692449
2004,Wisconsin,0.29391220317460737,6.547363219904627,41.88752233282331,9.090194851025315,2.296062658441742
2004,West Virginia,0.31069376388182673,7.189505618901855,46.19787530863076,12.381025816308558,5.01238085065423
2004,Wyoming,0.3458129033486996,8.820577264363642,51.939209020723645,5.669562355741441,1.8598200557590516
2005,Alabama,0.36494236093902527,5.431179550020824,51.325322053870096,12.722713262799402,2.034003937997977
2005,Arkansas,0.31052277419581786,6.040990340304389,54.91867534081987,12.457263297528678,1.9226417592167453
2005,Arizona,0.42318441651040783,8.278818847723398,54.06479839460714,6.2219208773679355,1.8114114384481455
2005,California,0.3678739058807982,9.020959922334013,46.89319452850421,8.786139921368953,1.4510006036361256
2005,Colorado,0.3352680129410418,9.201086418236267,56.33921447090036,5.217237368420392,1.5495222232490837
2005,Connecticut,0.35757412097567826,11.392659119719127,48.0478376477307,11.098888419635923,3.4701911629410325
2005,Delaware,0.3689996654629017,10.916176575250256,53.509236453418,13.161357000393666,3.82160479495187
2005,Florida,0.3876961277518085,4.581649596845718,41.334972871873,9.604887045636529,1.510937115454279
2005,Georgia,0.3580972437368973,5.612440481380173,48.132803165199924,12.834030011646647,2.155009351627
2005,Iowa,0.3108994904138916,6.803069194885486,47.445185561918976,11.008917808971663,2.2801767403858997
2005,Idaho,0.40400723460837684,7.913656710244157,50.482318564507565,6.783693678597646,1.7609053351848423
2005,Illinois,0.3475768194714945,8.539399473352242,53.350853350016614,14.207553243236308,2.9271260837936297
2005,Indiana,0.3590637597427402,8.481453324968049,54.30704817401746,14.956341780988748,3.9908744649372587
2005,Kansas,0.306158519873745,5.7873178216247165,52.1960058872433,9.431784862936384,1.6308540364380082
2005,Kentucky,0.3649860753437452,6.909068844445683,53.60006939281912,13.819989152176907,3.3139430334988633
2005,Louisiana,0.3196694736346479,6.795957370805248,50.80733768623007,11.93584032352548,2.2002542681126167
2005,Massachusetts,0.3628483053657871,10.851514604505038,45.291129537205464,10.407706047931338,3.2751411238892416
2005,Maryland,0.3607650598474618,10.992666195481421,53.42403771705441,13.233214929195904,4.022384107215978
2005,Maine,0.3084185925040138,5.421231403838826,38.00590128029921,6.862456067954445,1.6521351791704775
2005,Michigan,0.28374741754298727,7.527688621387357,49.013199168932175,10.555923660463245,2.251497769209873
2005,Minnesota,0.3167189034139326,6.399732460500226,44.87939864341257,8.723307728237922,1.8661710096205504
2005,Missouri,0.3272877039982939,6.048288763754415,54.78410212368829,12.362320175013963,2.2839237720813568
2005,Mississippi,0.328641145212455,5.514896003367017,51.36634419602654,11.800056467440916,1.8330760709492155
2005,Montana,0.30362045878427724,4.821572589367366,45.197679120760206,5.933594429157488,1.4076890124505985
2005,North Carolina,0.3624807936088958,6.718984382217579,51.67374920186298,11.963410227655906,2.5665782152828234
2005,North Dakota,0.3053988772530545,5.016550412179826,42.2867909586253,7.003833590700598,1.4776154616115371
2005,Nebraska,0.2877159690413347,5.302071758789715,47.87688575865712,7.539151285437227,1.5462628529131153
2005,New Hampshire,0.3087841167152781,6.396480952706403,41.23306575923702,7.728144545589112,2.5520818535055367
2005,New Jersey,0.4262240627368008,15.978458005790893,51.240467641626246,13.072114405628946,4.389101097140191
2005,New Mexico,0.31417034865792015,6.514955863598086,55.00429323354681,5.16415653003202,1.4256373368758575
2005,Nevada,0.3953636005106108,7.193051117662848,53.309428345276864,5.396599999890334,1.564046277290238
2005,New York,0.3438021816305541,10.142079746621564,47.702361207029696,10.967677229921156,3.151355715971669
2005,Ohio,0.3493268131746787,9.677625394282254,55.162368125418816,14.801578532632037,4.340727729308913
2005,Oklahoma,0.3033557483988746,6.2870725580838105,54.96271473148631,10.99100826553486,1.8621957352874057
2005,Oregon,0.44556359328753026,6.761838528190173,39.337702909123976,6.863374585438838,1.1435805542328128
2005,Pennsylvania,0.3197120202630524,9.598270080001464,53.00152456334125,13.272988723252082,4.971456014308086
2005,Rhode Island,0.3789486441442378,10.904104855768258,46.3213446483844,9.889646314052325,3.211518183753544
2005,South Carolina,0.34570173742349003,5.45037690850837,47.76953806397351,12.893959978306757,2.103816056550092
2005,South Dakota,0.2718222781568448,4.045427559591694,47.147863541304915,7.424687224553556,1.3587378043598983
